timestamp,source_type,source_name,event_type,severity,message,ip_src,ip_dst,port_src,port_dst,protocol,user_agent,request_method,request_path,response_code,payload,label
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 39094, win 512, options [nop,nop,TS val 1885285566 ecr 1885285566], length 0",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [.], ack 39094, win 512, options [nop,nop,TS val 1885285566 ecr 1885285566], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 47456:47580, ack 22525, win 2303, options [nop,nop,TS val 237247776 ecr 3410485138], length 124",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [P.], seq 47456:47580, ack 22525, win 2303, options [nop,nop,TS val 237247776 ecr 3410485138], length 124",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 47580, win 2048, options [nop,nop,TS val 3410485138 ecr 237247776], length 0",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [.], ack 47580, win 2048, options [nop,nop,TS val 3410485138 ecr 237247776], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 22525:22641, ack 47580, win 2048, options [nop,nop,TS val 3410485140 ecr 237247776], length 116",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [P.], seq 22525:22641, ack 47580, win 2048, options [nop,nop,TS val 3410485140 ecr 237247776], length 116",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 16324:16401, ack 39094, win 512, options [nop,nop,TS val 1885285567 ecr 1885285566], length 77",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [P.], seq 16324:16401, ack 39094, win 512, options [nop,nop,TS val 1885285567 ecr 1885285566], length 77",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 22641:22869, ack 47580, win 2048, options [nop,nop,TS val 3410485140 ecr 237247776], length 228",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [P.], seq 22641:22869, ack 47580, win 2048, options [nop,nop,TS val 3410485140 ecr 237247776], length 228",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 22869, win 2303, options [nop,nop,TS val 237247778 ecr 3410485140], length 0",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [.], ack 22869, win 2303, options [nop,nop,TS val 237247778 ecr 3410485140], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 16401:16592, ack 39094, win 512, options [nop,nop,TS val 1885285568 ecr 1885285566], length 191",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [P.], seq 16401:16592, ack 39094, win 512, options [nop,nop,TS val 1885285568 ecr 1885285566], length 191",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 16592, win 24571, options [nop,nop,TS val 1885285568 ecr 1885285567], length 0",127.0.0.1,127.0.0.1,37967,41702,IP,,,,,"Flags [.], ack 16592, win 24571, options [nop,nop,TS val 1885285568 ecr 1885285567], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 39094:39152, ack 16592, win 24571, options [nop,nop,TS val 1885285569 ecr 1885285567], length 58",127.0.0.1,127.0.0.1,37967,41702,IP,,,,,"Flags [P.], seq 39094:39152, ack 16592, win 24571, options [nop,nop,TS val 1885285569 ecr 1885285567], length 58",0
