"TimeCreated","Id","RecordId","ProcessId","ParentProcessId"
"26/05/2025 11:49:54","4688","33138","C:\Windows\System32\SearchProtocolHost.exe","6524"
"26/05/2025 11:49:13","4688","33137","C:\Windows\System32\taskhostw.exe","9152"
"26/05/2025 11:47:45","4688","33136","C:\Windows\System32\sc.exe","4080"
"26/05/2025 11:47:29","4688","33135","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_arm64__8wekyb3d8bbwe\WindowsTerminal.exe","9408"
"26/05/2025 11:47:29","4688","33134","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_arm64__8wekyb3d8bbwe\OpenConsole.exe","5284"
"26/05/2025 11:47:29","4688","33133","C:\Windows\System32\conhost.exe","3548"
"26/05/2025 11:47:29","4688","33132","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","8756"
"26/05/2025 11:47:29","4688","33131","C:\Windows\System32\dllhost.exe","3272"
"26/05/2025 11:47:29","4688","33130","C:\Windows\SysWOW64\dllhost.exe","3720"
"26/05/2025 11:47:20","4688","33129","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_arm64__8wekyb3d8bbwe\WindowsTerminal.exe","1320"
"26/05/2025 11:47:19","4688","33128","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_arm64__8wekyb3d8bbwe\OpenConsole.exe","3128"
"26/05/2025 11:47:19","4688","33127","C:\Windows\System32\conhost.exe","6148"
"26/05/2025 11:47:19","4688","33126","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","3324"
"26/05/2025 11:47:19","4688","33125","C:\Windows\System32\smartscreen.exe","6124"
"26/05/2025 11:47:19","4688","33124","C:\Windows\System32\dllhost.exe","6624"
"26/05/2025 11:47:19","4688","33123","C:\Windows\SysWOW64\dllhost.exe","6296"
"26/05/2025 11:47:15","4688","33122","C:\Windows\System32\RuntimeBroker.exe","2584"
"26/05/2025 11:47:15","4688","33121","C:\Windows\System32\backgroundTaskHost.exe","9824"
"26/05/2025 11:47:06","4688","33120","C:\Windows\System32\sc.exe","7700"
"26/05/2025 11:46:53","4688","33119","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","5028"
"26/05/2025 11:46:09","4688","33118","C:\Windows\System32\xtac64.exe","4284"
"26/05/2025 11:46:08","4688","33117","C:\Windows\System32\conhost.exe","468"
"26/05/2025 11:46:08","4688","33116","C:\Windows\System32\wevtutil.exe","10280"
"26/05/2025 11:45:38","4688","33115","C:\Users\jiayi\AppData\Local\Temp\SYS2652551669\Sysmon.exe","2312"
"26/05/2025 11:45:37","4688","33114","\Device\Mup\192.0.0.2\demo\scripts\Sysmon.exe","7104"
"26/05/2025 11:45:14","4688","33113","C:\Windows\System32\SearchProtocolHost.exe","4236"
"26/05/2025 11:44:15","4688","33112","C:\Windows\System32\RuntimeBroker.exe","2604"
"26/05/2025 11:44:15","4688","33111","C:\Windows\System32\backgroundTaskHost.exe","2620"
"26/05/2025 11:44:14","4688","33104","C:\Windows\System32\svchost.exe","10940"
"26/05/2025 11:44:09","4688","33101","C:\Windows\System32\xtac64.exe","7304"
"26/05/2025 11:44:09","4688","33100","C:\Users\jiayi\AppData\Local\Temp\SYS3064045539\Sysmon.exe","4124"
"26/05/2025 11:44:09","4688","33099","\Device\Mup\192.0.0.2\demo\scripts\Sysmon.exe","1600"
"26/05/2025 11:42:16","4688","33098","C:\Windows\System32\taskhostw.exe","9308"
"26/05/2025 11:41:32","4688","33097","C:\Windows\System32\taskhostw.exe","4012"
"26/05/2025 11:41:32","4688","33096","C:\Windows\System32\taskhostw.exe","3772"
"26/05/2025 11:41:31","4688","33095","C:\Windows\servicing\TrustedInstaller.exe","1388"
"26/05/2025 11:41:29","4688","33092","C:\Windows\System32\sppsvc.exe","2236"
"26/05/2025 11:41:29","4688","33091","C:\Windows\System32\wbem\WmiPrvSE.exe","10152"
"26/05/2025 11:41:29","4688","33090","C:\Windows\System32\taskhostw.exe","2208"
"26/05/2025 11:41:28","4688","33089","C:\Windows\System32\RuntimeBroker.exe","6996"
"26/05/2025 11:41:28","4688","33088","C:\Windows\System32\backgroundTaskHost.exe","4764"
"26/05/2025 11:41:28","4688","33087","C:\Windows\System32\svchost.exe","964"
"26/05/2025 11:41:27","4688","33084","C:\Windows\UUS\Packages\Preview\arm64\MoUsoCoreWorker.exe","3172"
"26/05/2025 11:41:27","4688","33083","C:\Windows\System32\UsoClient.exe","9748"
"26/05/2025 11:41:06","4688","33082","C:\Windows\System32\sc.exe","9980"
"26/05/2025 11:41:06","4688","33081","C:\Windows\System32\sc.exe","7860"
"26/05/2025 11:39:28","4688","33080","C:\Windows\System32\RuntimeBroker.exe","7016"
"26/05/2025 11:39:28","4688","33079","C:\Windows\System32\backgroundTaskHost.exe","7600"
"26/05/2025 11:39:28","4688","33078","C:\Windows\System32\svchost.exe","2024"
"26/05/2025 11:39:27","4688","33075","C:\Windows\UUS\Packages\Preview\arm64\MoUsoCoreWorker.exe","10324"
"26/05/2025 11:39:27","4688","33074","C:\Windows\System32\UsoClient.exe","3416"
"26/05/2025 11:39:16","4688","33073","C:\Windows\System32\xtac64.exe","10304"
"26/05/2025 11:39:15","4688","33072","C:\Users\jiayi\AppData\Local\Temp\SYS1011548856\Sysmon.exe","8860"
"26/05/2025 11:39:15","4688","33071","\Device\Mup\192.0.0.2\demo\scripts\Sysmon.exe","4128"
"26/05/2025 11:38:59","4688","33070","C:\Windows\System32\SearchProtocolHost.exe","7084"
"26/05/2025 11:38:49","4688","33069","C:\Windows\System32\RuntimeBroker.exe","7376"
"26/05/2025 11:38:48","4688","33068","C:\Windows\System32\backgroundTaskHost.exe","8172"
"26/05/2025 11:37:05","4688","33067","C:\Windows\System32\MpSigStub.exe","3620"
"26/05/2025 11:37:05","4688","33066","C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.429.173.0.exe","3636"
"26/05/2025 11:37:05","4688","33065","C:\Windows\UUS\Packages\Preview\arm64\wuaucltcore.exe","6032"
"26/05/2025 11:37:04","4688","33064","C:\Windows\System32\svchost.exe","6088"
"26/05/2025 11:37:04","4688","33061","C:\Windows\System32\wbem\WmiPrvSE.exe","4944"
"26/05/2025 11:36:59","4688","33060","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","7800"
"26/05/2025 11:36:57","4688","33059","C:\Windows\System32\svchost.exe","2956"
"26/05/2025 11:36:57","4688","33056","C:\Windows\System32\SecurityHealth\10.0.27840.1000-0\SecurityHealthHost.exe","4580"
"26/05/2025 11:36:57","4688","33055","C:\Windows\System32\SecurityHealth\10.0.27840.1000-0\SecurityHealthHost.exe","3260"
"26/05/2025 11:36:57","4688","33054","C:\Windows\System32\taskhostw.exe","8344"
"26/05/2025 11:36:57","4688","33053","C:\Windows\System32\wbem\WmiPrvSE.exe","11216"
"26/05/2025 11:36:56","4688","33052","C:\Windows\System32\conhost.exe","1832"
"26/05/2025 11:36:56","4688","33051","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25040.2-0\MpCmdRun.exe","6444"
"26/05/2025 11:36:56","4688","33050","C:\Windows\System32\conhost.exe","3804"
"26/05/2025 11:36:56","4688","33049","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25040.2-0\MpCmdRun.exe","1728"
"26/05/2025 11:36:53","4688","33048","C:\Windows\System32\taskhostw.exe","9152"
"26/05/2025 11:36:32","4688","33047","C:\Users\jiayi\AppData\Local\Microsoft\OneDrive\25.080.0427.0003\OneDriveLauncher.exe","6524"
"26/05/2025 11:36:08","4688","33046","C:\Windows\System32\SearchProtocolHost.exe","2436"
"26/05/2025 11:35:04","4688","33045","C:\Windows\System32\UCConfigTask.exe","5132"
"26/05/2025 11:34:58","4688","33044","C:\Windows\System32\wbem\WmiPrvSE.exe","2652"
"26/05/2025 11:34:58","4688","33043","C:\Windows\System32\svchost.exe","1540"
"26/05/2025 11:34:54","4688","33040","C:\Windows\WinSxS\arm64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.4060_none_a5528fe1772b4c5e\TiWorker.exe","764"
"26/05/2025 11:34:54","4688","33039","C:\Windows\servicing\TrustedInstaller.exe","8244"
"26/05/2025 11:34:54","4688","33036","C:\Windows\System32\backgroundTaskHost.exe","7284"
"26/05/2025 11:34:53","4688","33021","C:\Windows\System32\svchost.exe","8836"
"26/05/2025 11:34:52","4688","33018","C:\Users\jiayi\AppData\Local\Microsoft\OneDrive\25.080.0427.0003\Microsoft.SharePoint.exe","7424"
"26/05/2025 11:34:49","4688","33015","C:\Windows\System32\sppsvc.exe","2464"
"26/05/2025 11:34:48","4688","33012","C:\Windows\System32\svchost.exe","6916"
"26/05/2025 11:34:48","4688","33011","C:\Windows\System32\svchost.exe","7320"
"26/05/2025 11:34:48","4688","33008","C:\Windows\System32\svchost.exe","10808"
"26/05/2025 11:34:48","4688","33005","C:\Windows\System32\wbem\WmiPrvSE.exe","8248"
"26/05/2025 11:34:47","4688","33004","C:\Windows\System32\svchost.exe","10856"
"26/05/2025 11:34:47","4688","33001","C:\Windows\System32\RuntimeBroker.exe","1504"
"26/05/2025 11:34:47","4688","33000","C:\Windows\System32\backgroundTaskHost.exe","9148"
"26/05/2025 11:34:47","4688","32999","C:\Windows\System32\svchost.exe","9400"
"26/05/2025 11:34:46","4688","32996","C:\Windows\System32\svchost.exe","1632"
"26/05/2025 11:34:46","4688","32995","C:\Windows\System32\svchost.exe","10340"
"26/05/2025 11:34:46","4688","32990","C:\Windows\System32\wbem\WmiPrvSE.exe","4128"
"26/05/2025 11:34:46","4688","32989","C:\Windows\UUS\Packages\Preview\arm64\MoUsoCoreWorker.exe","5100"
"26/05/2025 11:34:46","4688","32988","C:\Users\jiayi\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe","8604"
"26/05/2025 11:34:46","4688","32987","C:\Users\jiayi\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe","4256"
"26/05/2025 11:34:46","4688","32986","C:\Windows\System32\conhost.exe","4596"
"26/05/2025 11:34:46","4688","32985","C:\Windows\System32\conhost.exe","4552"
"26/05/2025 11:34:46","4688","32984","C:\Windows\System32\rundll32.exe","10932"
"26/05/2025 11:34:46","4688","32983","C:\Windows\System32\UsoClient.exe","3024"
"26/05/2025 11:34:46","4688","32982","C:\Windows\System32\DeviceCensus.exe","11100"
"26/05/2025 11:34:46","4688","32981","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","10116"
"26/05/2025 11:34:46","4688","32980","C:\Windows\System32\UIEOrchestrator.exe","11212"
"26/05/2025 11:34:46","4688","32979","C:\Windows\System32\sc.exe","7724"
"26/05/2025 11:34:46","4688","32978","C:\Windows\System32\sc.exe","8448"
"26/05/2025 11:34:46","4688","32977","C:\Windows\System32\taskhostw.exe","1464"
"26/05/2025 11:34:46","4688","32976","C:\Windows\System32\wsqmcons.exe","6644"
"26/05/2025 11:34:46","4688","32975","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","7484"
"26/05/2025 11:34:46","4688","32974","C:\Windows\System32\wermgr.exe","8096"
"26/05/2025 11:31:58","4688","32973","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","4844"
"26/05/2025 11:31:32","4688","32972","C:\Windows\System32\svchost.exe","1348"
"26/05/2025 11:31:32","4688","32969","C:\Windows\System32\conhost.exe","10948"
"26/05/2025 11:31:32","4688","32968","C:\Windows\System32\sc.exe","7220"
"26/05/2025 11:31:32","4688","32967","C:\Windows\System32\taskhostw.exe","9888"
"26/05/2025 11:31:26","4688","32966","C:\Windows\System32\taskhostw.exe","10512"
"26/05/2025 11:31:15","4688","32965","C:\Windows\System32\taskhostw.exe","8684"
"26/05/2025 11:30:29","4688","32964","C:\Windows\System32\wbem\WmiPrvSE.exe","4872"
"26/05/2025 11:30:29","4688","32963","C:\Windows\System32\wbem\WMIADAP.exe","8332"
"26/05/2025 11:29:58","4688","32962","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","11080"
"26/05/2025 11:29:53","4688","32961","C:\Windows\System32\SearchProtocolHost.exe","3456"
"26/05/2025 11:29:52","4688","32960","C:\Windows\System32\RuntimeBroker.exe","7252"
"26/05/2025 11:29:52","4688","32959","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","6556"
"26/05/2025 11:29:36","4688","32958","C:\Windows\System32\conhost.exe","11164"
"26/05/2025 11:29:36","4688","32957","C:\Windows\System32\appidcertstorecheck.exe","1320"
"26/05/2025 11:29:30","4688","32956","C:\Windows\System32\taskhostw.exe","1132"
"26/05/2025 11:29:25","4688","32955","C:\Windows\System32\wermgr.exe","6468"
"26/05/2025 11:29:12","4688","32954","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","6776"
"26/05/2025 11:29:09","4688","32953","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","4832"
"26/05/2025 11:29:09","4688","32952","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","7820"
"26/05/2025 11:29:09","4688","32951","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","4992"
"26/05/2025 11:29:08","4688","32950","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","4208"
"26/05/2025 11:29:08","4688","32949","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","6532"
"26/05/2025 11:29:07","4688","32948","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","3728"
"26/05/2025 11:29:06","4688","32947","C:\Windows\System32\backgroundTaskHost.exe","3136"
"26/05/2025 11:29:06","4688","32946","C:\Windows\System32\SecurityHealth\10.0.27840.1000-0\SecurityHealthHost.exe","2972"
"26/05/2025 11:29:06","4688","32945","C:\Windows\System32\taskhostw.exe","2616"
"26/05/2025 11:29:03","4688","32944","C:\Windows\System32\backgroundTaskHost.exe","2436"
"26/05/2025 11:29:00","4688","32943","C:\Windows\System32\dllhost.exe","1720"
"26/05/2025 11:28:58","4688","32942","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","4564"
"26/05/2025 11:28:53","4688","32941","C:\Windows\System32\conhost.exe","11180"
"26/05/2025 11:28:53","4688","32940","C:\Windows\System32\appidcertstorecheck.exe","968"
"26/05/2025 11:28:50","4688","32939","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","3352"
"26/05/2025 11:28:50","4688","32938","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","10996"
"26/05/2025 11:28:50","4688","32937","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","11036"
"26/05/2025 11:28:50","4688","32936","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","9484"
"26/05/2025 11:28:50","4688","32935","C:\Windows\System32\backgroundTaskHost.exe","3452"
"26/05/2025 11:28:50","4688","32934","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","1496"
"26/05/2025 11:28:49","4688","32933","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","10596"
"26/05/2025 11:28:33","4688","32932","C:\Windows\System32\svchost.exe","11260"
"26/05/2025 11:28:33","4688","32930","C:\Windows\System32\svchost.exe","9392"
"26/05/2025 11:28:33","4688","32927","C:\Windows\System32\sppsvc.exe","8916"
"26/05/2025 11:28:31","4688","32926","C:\Windows\System32\svchost.exe","6728"
"26/05/2025 11:28:31","4688","32925","C:\Windows\System32\dllhost.exe","8592"
"26/05/2025 11:28:31","4688","32924","C:\Windows\UUS\Packages\Preview\arm64\MoNotificationUx.exe","7720"
"26/05/2025 11:28:31","4688","32923","C:\Windows\System32\svchost.exe","5948"
"26/05/2025 11:28:30","4688","32920","C:\Windows\System32\svchost.exe","8104"
"26/05/2025 11:28:30","4688","32919","C:\Windows\System32\svchost.exe","7404"
"26/05/2025 11:28:30","4688","32916","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","10956"
"26/05/2025 11:28:30","4688","32915","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","10884"
"26/05/2025 11:28:29","4688","32914","C:\Windows\UUS\Packages\Preview\arm64\MoUsoCoreWorker.exe","11020"
"26/05/2025 11:28:29","4688","32913","C:\Windows\System32\svchost.exe","10568"
"26/05/2025 11:28:29","4688","32912","C:\Windows\System32\svchost.exe","10408"
"26/05/2025 11:28:29","4688","32909","C:\Windows\System32\svchost.exe","4044"
"26/05/2025 11:28:28","4688","32906","C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.25.389.0_arm64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe","5056"
"26/05/2025 11:28:27","4688","32905","C:\Windows\System32\RuntimeBroker.exe","2432"
"26/05/2025 11:28:27","4688","32904","C:\Windows\System32\RuntimeBroker.exe","4432"
"26/05/2025 11:28:27","4688","32903","C:\Windows\System32\backgroundTaskHost.exe","3676"
"26/05/2025 11:28:27","4688","32902","C:\Windows\System32\RuntimeBroker.exe","3440"
"26/05/2025 11:28:26","4688","32901","C:\Windows\System32\backgroundTaskHost.exe","10736"
"26/05/2025 11:28:26","4688","32900","C:\Windows\System32\RuntimeBroker.exe","3116"
"26/05/2025 11:28:25","4688","32899","C:\Windows\System32\RuntimeBroker.exe","4728"
"26/05/2025 11:28:24","4688","32898","C:\Windows\System32\conhost.exe","10596"
"26/05/2025 11:28:24","4688","32897","C:\Windows\System32\appidpolicyconverter.exe","2012"
"26/05/2025 11:28:24","4688","32896","C:\Windows\System32\backgroundTaskHost.exe","1348"
"26/05/2025 11:28:24","4688","32895","C:\Windows\System32\backgroundTaskHost.exe","620"
"26/05/2025 11:28:24","4688","32894","C:\Windows\System32\backgroundTaskHost.exe","7628"
"26/05/2025 11:28:24","4688","32893","C:\Windows\System32\backgroundTaskHost.exe","7488"
"26/05/2025 11:28:24","4688","32892","C:\Windows\System32\backgroundTaskHost.exe","7988"
"26/05/2025 11:28:24","4688","32891","C:\Windows\System32\backgroundTaskHost.exe","5240"
"26/05/2025 11:28:24","4688","32890","C:\Windows\System32\backgroundTaskHost.exe","6212"
"26/05/2025 11:28:16","4688","32889","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","10484"
"26/05/2025 11:27:59","4688","32886","C:\Windows\System32\svchost.exe","9504"
"26/05/2025 11:27:59","4688","32885","C:\Windows\System32\svchost.exe","10112"
"26/05/2025 11:27:59","4688","32882","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","11244"
"26/05/2025 11:27:58","4688","32881","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","11212"
"26/05/2025 11:27:54","4688","32880","C:\Windows\System32\backgroundTaskHost.exe","11144"
"26/05/2025 11:27:46","4688","32879","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","11000"
"26/05/2025 11:27:45","4688","32878","C:\Windows\System32\wevtutil.exe","10972"
"26/05/2025 11:27:44","4688","32877","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","10876"
"26/05/2025 11:27:38","4688","32876","C:\Windows\System32\taskhostw.exe","10820"
"26/05/2025 11:27:28","4688","32875","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","10684"
"26/05/2025 11:27:28","4688","32874","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","10668"
"26/05/2025 11:27:28","4688","32873","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","10660"
"26/05/2025 11:27:27","4688","32872","C:\Windows\System32\SecurityHealth\10.0.27840.1000-0\SecurityHealthHost.exe","10616"
"26/05/2025 11:27:26","4688","32871","C:\Windows\System32\dxgiadaptercache.exe","10588"
"26/05/2025 11:27:12","4688","32870","C:\Windows\System32\backgroundTaskHost.exe","10448"
"26/05/2025 11:27:11","4688","32869","C:\Windows\System32\taskhostw.exe","10376"
"26/05/2025 11:27:10","4688","32868","C:\Windows\System32\wlrmdr.exe","10344"
"26/05/2025 11:27:09","4688","32867","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","8968"
"26/05/2025 11:27:09","4688","32866","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","9344"
"26/05/2025 11:27:09","4688","32865","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","1120"
"26/05/2025 11:27:09","4688","32864","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","1328"
"26/05/2025 11:27:08","4688","32863","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","5740"
"26/05/2025 11:27:08","4688","32862","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\136.0.3240.92\msedgewebview2.exe","9372"
"26/05/2025 11:27:08","4688","32861","C:\Windows\System32\RuntimeBroker.exe","4620"
"26/05/2025 11:27:07","4688","32860","C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_19.2505.51095.0_arm64__8wekyb3d8bbwe\WebViewHost.exe","9628"
"26/05/2025 11:27:03","4688","32858","C:\Windows\System32\backgroundTaskHost.exe","10200"
"26/05/2025 11:27:02","4688","32857","C:\Users\jiayi\AppData\Local\Microsoft\OneDrive\25.080.0427.0003\FileCoAuth.exe","10084"
"26/05/2025 11:27:02","4688","32855","C:\Windows\System32\svchost.exe","9944"
"26/05/2025 11:27:02","4688","32852","C:\Windows\System32\taskhostw.exe","9892"
"26/05/2025 11:27:01","4688","32851","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","9856"
"26/05/2025 11:27:00","4688","32850","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","9704"
"26/05/2025 11:27:00","4688","32849","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","9696"
"26/05/2025 11:27:00","4688","32848","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","9684"
"26/05/2025 11:27:00","4688","32847","C:\Users\jiayi\AppData\Local\Microsoft\OneDrive\OneDrive.exe","9608"
"26/05/2025 11:27:00","4688","32846","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","9600"
"26/05/2025 11:26:59","4688","32845","C:\Program Files (x86)\Microsoft\Edge\Application\136.0.3240.92\identity_helper.exe","9476"
"26/05/2025 11:26:59","4688","32844","C:\Program Files (x86)\Microsoft\Edge\Application\136.0.3240.92\identity_helper.exe","9448"
"26/05/2025 11:26:59","4688","32843","C:\Windows\System32\backgroundTaskHost.exe","9356"
"26/05/2025 11:26:58","4688","32842","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","8792"
"26/05/2025 11:26:58","4688","32841","C:\Program Files (x86)\Microsoft\Edge\Application\136.0.3240.92\elevation_service.exe","8836"
"26/05/2025 11:26:58","4688","32840","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","8840"
"26/05/2025 11:26:58","4688","32839","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","8824"
"26/05/2025 11:26:58","4688","32838","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","8512"
"26/05/2025 11:26:57","4688","32837","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","9204"
"26/05/2025 11:26:57","4688","32836","C:\Windows\System32\SecurityHealthService.exe","9136"
"26/05/2025 11:26:57","4688","32833","C:\Windows\System32\SecurityHealthSystray.exe","9116"
"26/05/2025 11:26:56","4688","32832","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25040.2-0\NisSrv.exe","9072"
"26/05/2025 11:26:56","4688","32831","C:\Windows\System32\wbem\WmiPrvSE.exe","8900"
"26/05/2025 11:26:55","4688","32830","C:\Windows\System32\RuntimeBroker.exe","8856"
"26/05/2025 11:26:55","4688","32829","C:\Windows\System32\backgroundTaskHost.exe","8796"
"26/05/2025 11:26:55","4688","32826","C:\Windows\System32\svchost.exe","8676"
"26/05/2025 11:26:55","4688","32823","C:\Windows\System32\SIHClient.exe","8656"
"26/05/2025 11:26:52","4688","32822","C:\Windows\System32\backgroundTaskHost.exe","8380"
"26/05/2025 11:26:52","4688","32821","C:\Windows\System32\RuntimeBroker.exe","8272"
"26/05/2025 11:26:52","4688","32820","C:\Windows\System32\RuntimeBroker.exe","8236"
"26/05/2025 11:26:51","4688","32819","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_arm64__8wekyb3d8bbwe\WindowsTerminal.exe","5768"
"26/05/2025 11:26:51","4688","32818","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_arm64__8wekyb3d8bbwe\OpenConsole.exe","7388"
"26/05/2025 11:26:51","4688","32817","C:\Windows\System32\conhost.exe","5728"
"26/05/2025 11:26:50","4688","32816","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","7844"
"26/05/2025 11:26:50","4688","32815","C:\Windows\System32\smartscreen.exe","7672"
"26/05/2025 11:26:50","4688","32814","C:\Windows\System32\dllhost.exe","5444"
"26/05/2025 11:26:49","4688","32813","C:\Windows\SysWOW64\dllhost.exe","7568"
"26/05/2025 11:26:49","4688","32812","C:\Windows\System32\conhost.exe","5900"
"26/05/2025 11:26:49","4688","32811","C:\Windows\System32\wevtutil.exe","7388"
"26/05/2025 11:26:49","4688","32810","C:\Windows\System32\rundll32.exe","8032"
"26/05/2025 11:26:48","4688","32809","C:\Windows\System32\conhost.exe","7100"
"26/05/2025 11:26:48","4688","32808","C:\Windows\System32\wevtutil.exe","7564"
"26/05/2025 11:26:48","4688","32807","C:\Windows\System32\svchost.exe","7392"
"26/05/2025 11:26:48","4688","32804","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","7384"
"26/05/2025 11:26:48","4688","32803","C:\Windows\System32\conhost.exe","6064"
"26/05/2025 11:26:48","4688","32802","C:\Windows\System32\wevtutil.exe","6000"
"26/05/2025 11:26:47","4688","32801","C:\Windows\System32\SearchProtocolHost.exe","5756"
"26/05/2025 11:26:47","4688","32800","C:\Windows\System32\conhost.exe","8164"
"26/05/2025 11:26:47","4688","32799","C:\Windows\System32\wevtutil.exe","8156"
"26/05/2025 11:26:47","4688","32798","C:\Windows\System32\BackgroundTransferHost.exe","8112"
"26/05/2025 11:26:47","4688","32797","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","8048"
"26/05/2025 11:26:47","4688","32796","C:\Windows\System32\conhost.exe","7992"
"26/05/2025 11:26:47","4688","32795","C:\Windows\System32\wevtutil.exe","7972"
"26/05/2025 11:26:47","4688","32794","C:\Windows\System32\RuntimeBroker.exe","7940"
"26/05/2025 11:26:46","4688","32793","C:\Windows\System32\conhost.exe","7848"
"26/05/2025 11:26:46","4688","32792","C:\Windows\System32\wevtutil.exe","7840"
"26/05/2025 11:26:46","4688","32791","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","7772"
"26/05/2025 11:26:46","4688","32790","C:\Windows\System32\backgroundTaskHost.exe","7676"
"26/05/2025 11:26:46","4688","32789","C:\Windows\System32\slui.exe","7628"
"26/05/2025 11:26:46","4688","32788","C:\Windows\System32\conhost.exe","7560"
"26/05/2025 11:26:46","4688","32787","C:\Windows\System32\wevtutil.exe","7544"
"26/05/2025 11:26:46","4688","32786","C:\Windows\System32\slui.exe","7536"
